0, (0, 0, 0, 0)
1, (0, 0, 0, 0)
2, (0, 0, 0, 0)
3, (0, 0, 0, 0)
4, (0, 0, 0, 0)
5, (0, 0, 0, 0)
6, (0, 0, 0, 0)
7, (0, 0, 0, 0)
8, (0, 0, 0, 0)
9, (0, 0, 0, 0)
10, (0, 0, 0, 0)
11, (0, 0, 0, 0)
12, (0, 0, 0, 0)
13, (0, 0, 0, 0)
14, (0, 0, 0, 0)
15, (0, 0, 0, 0)
16, (0, 0, 0, 0)
17, (0, 0, 0, 0)
18, (0, 0, 0, 0)
19, (0, 0, 0, 0)
20, (0, 0, 0, 0)
21, (0, 0, 0, 0)
22, (0, 0, 0, 0)
23, (0, 0, 0, 0)
24, (0, 0, 0, 0)
25, (0, 0, 0, 0)
26, (0, 0, 0, 0)
27, (0, 0, 0, 0)
28, (0, 0, 0, 0)
29, (0, 0, 0, 0)
30, (0, 0, 0, 0)
31, (0, 0, 0, 0)
32, (0, 0, 0, 0)
33, (0, 0, 0, 0)
34, (0, 0, 0, 0)
35, (0, 0, 0, 0)
36, (0, 0, 0, 0)
37, (0, 0, 0, 0)
38, (0, 0, 0, 0)
39, (0, 0, 0, 0)
40, (0, 0, 0, 0)
41, (0, 0, 0, 0)
42, (0, 0, 0, 0)
43, (0, 0, 0, 0)
44, (0, 0, 0, 0)
45, (0, 0, 0, 0)
46, (0, 0, 0, 0)
47, (0, 0, 0, 0)
48, (0, 0, 0, 0)
49, (0, 0, 0, 0)
50, (0, 0, 0, 0)
51, (0, 0, 0, 0)
52, (0, 0, 0, 0)
53, (0, 0, 0, 0)
54, (0, 0, 0, 0)
55, (0, 0, 0, 0)
56, (0, 0, 0, 0)
57, (0, 0, 0, 0)
58, (0, 0, 0, 0)
59, (0, 0, 0, 0)
60, (0, 0, 0, 0)
61, (0, 0, 0, 0)
62, (0, 0, 0, 0)
63, (0, 0, 0, 0)
64, (0, 0, 0, 0)
65, (0, 0, 0, 0)
66, (0, 0, 0, 0)
67, (0, 0, 0, 0)
68, (0, 0, 0, 0)
69, (0, 0, 0, 0)
70, (0, 0, 0, 0)
71, (0, 0, 0, 0)
72, (0, 0, 0, 0)
73, (0, 0, 0, 0)
74, (0, 0, 0, 0)
75, (0, 0, 0, 0)
76, (0, 0, 0, 0)
77, (0, 0, 0, 0)
78, (0, 0, 0, 0)
79, (0, 0, 0, 0)
80, (0, 0, 0, 0)
81, (0, 0, 0, 0)
82, (0, 0, 0, 0)
83, (0, 0, 0, 0)
84, (0, 0, 0, 0)
85, (0, 0, 0, 0)
86, (0, 0, 0, 0)
87, (0, 0, 0, 0)
88, (0, 0, 0, 0)
89, (0, 0, 0, 0)
90, (0, 0, 0, 0)
91, (0, 0, 0, 0)
92, (0, 0, 0, 0)
93, (0, 0, 0, 0)
94, (0, 0, 0, 0)
95, (0, 0, 0, 0)
96, (0, 0, 0, 0)
97, (0, 0, 0, 0)
98, (0, 0, 0, 0)
99, (0, 0, 0, 0)
100, (0, 0, 0, 0)
101, (0, 0, 0, 0)
102, (0, 0, 0, 0)
103, (0, 0, 0, 0)
104, (0, 0, 0, 0)
105, (0, 0, 0, 0)
106, (0, 0, 0, 0)
107, (0, 0, 0, 0)
108, (0, 0, 0, 0)
109, (0, 0, 0, 0)
110, (0, 0, 0, 0)
111, (0, 0, 0, 0)
112, (0, 0, 0, 0)
113, (0, 0, 0, 0)
114, (0, 0, 0, 0)
115, (0, 0, 0, 0)
116, (0, 0, 0, 0)
117, (0, 0, 0, 0)
118, (0, 0, 0, 0)
119, (0, 0, 0, 0)
120, (0, 0, 0, 0)
121, (0, 0, 0, 0)
122, (0, 0, 0, 0)
123, (0, 0, 0, 0)
124, (0, 0, 0, 0)
125, (0, 0, 0, 0)
126, (0, 0, 0, 0)
127, (0, 0, 0, 0)
128, (0, 0, 0, 0)
129, (0, 0, 0, 0)
130, (0, 0, 0, 0)
131, (0, 0, 0, 0)
132, (0, 0, 0, 0)
133, (0, 0, 0, 0)
134, (0, 0, 0, 0)
135, (0, 0, 0, 0)
136, (0, 0, 0, 0)
137, (0, 0, 0, 0)
138, (56, 56, 56, 9)
139, (63, 63, 63, 12)
140, (0, 0, 0, 0)
141, (0, 0, 0, 0)
142, (0, 0, 0, 0)
143, (0, 0, 0, 0)
144, (0, 0, 0, 0)
145, (0, 0, 0, 0)
146, (0, 0, 0, 0)
147, (0, 0, 0, 0)
148, (0, 0, 0, 0)
149, (0, 0, 0, 0)
150, (0, 0, 0, 0)
151, (0, 0, 0, 0)
152, (0, 0, 0, 0)
153, (0, 0, 0, 0)
154, (0, 0, 0, 0)
155, (0, 0, 0, 0)
156, (0, 0, 0, 0)
157, (0, 0, 0, 0)
158, (0, 0, 0, 0)
159, (0, 0, 0, 0)
160, (0, 0, 0, 0)
161, (0, 0, 0, 0)
162, (67, 67, 70, 87)
163, (75, 74, 76, 206)
164, (74, 73, 75, 220)
165, (71, 71, 73, 125)
166, (63, 63, 63, 4)
167, (0, 0, 0, 0)
168, (0, 0, 0, 0)
169, (0, 0, 0, 0)
170, (0, 0, 0, 0)
171, (0, 0, 0, 0)
172, (0, 0, 0, 0)
173, (0, 0, 0, 0)
174, (0, 0, 0, 0)
175, (0, 0, 0, 0)
176, (0, 0, 0, 0)
177, (0, 0, 0, 0)
178, (0, 0, 0, 0)
179, (0, 0, 0, 0)
180, (0, 0, 0, 0)
181, (0, 0, 0, 0)
182, (0, 0, 0, 0)
183, (235, 235, 235, 13)
184, (244, 244, 244, 94)
185, (246, 246, 246, 121)
186, (197, 195, 197, 102)
187, (61, 62, 64, 242)
188, (75, 74, 76, 255)
189, (75, 74, 76, 255)
190, (75, 74, 76, 255)
191, (72, 72, 75, 95)
192, (78, 78, 78, 13)
193, (0, 0, 0, 1)
194, (0, 0, 0, 0)
195, (0, 0, 0, 0)
196, (0, 0, 0, 0)
197, (0, 0, 0, 0)
198, (0, 0, 0, 0)
199, (0, 0, 0, 0)
200, (0, 0, 0, 0)
201, (0, 0, 0, 0)
202, (0, 0, 0, 0)
203, (0, 0, 0, 0)
204, (0, 0, 0, 0)
205, (0, 0, 0, 0)
206, (0, 0, 0, 0)
207, (255, 255, 255, 15)
208, (241, 241, 241, 187)
209, (250, 250, 250, 255)
210, (252, 252, 252, 255)
211, (248, 248, 248, 255)
212, (158, 157, 158, 255)
213, (62, 62, 65, 255)
214, (67, 66, 68, 255)
215, (72, 72, 74, 255)
216, (74, 73, 74, 227)
217, (73, 72, 74, 225)
218, (71, 71, 73, 142)
219, (0, 0, 0, 1)
220, (0, 0, 0, 0)
221, (0, 0, 0, 0)
222, (0, 0, 0, 0)
223, (0, 0, 0, 0)
224, (0, 0, 0, 0)
225, (0, 0, 0, 0)
226, (0, 0, 0, 0)
227, (0, 0, 0, 0)
228, (0, 0, 0, 0)
229, (0, 0, 0, 0)
230, (0, 0, 0, 0)
231, (0, 0, 0, 0)
232, (239, 239, 239, 101)
233, (252, 252, 252, 255)
234, (243, 243, 243, 255)
235, (242, 242, 242, 255)
236, (245, 245, 245, 255)
237, (244, 244, 244, 255)
238, (100, 100, 101, 255)
239, (93, 93, 95, 255)
240, (72, 72, 74, 255)
241, (71, 71, 73, 255)
242, (76, 75, 77, 255)
243, (72, 71, 73, 246)
244, (68, 68, 74, 41)
245, (0, 0, 0, 0)
246, (0, 0, 0, 0)
247, (0, 0, 0, 0)
248, (0, 0, 0, 0)
249, (0, 0, 0, 0)
250, (0, 0, 0, 0)
251, (0, 0, 0, 0)
252, (0, 0, 0, 0)
253, (0, 0, 0, 0)
254, (0, 0, 0, 0)
255, (0, 0, 0, 0)
256, (229, 229, 229, 10)
257, (242, 242, 242, 142)
258, (252, 252, 252, 255)
259, (242, 242, 242, 255)
260, (242, 242, 242, 255)
261, (242, 242, 242, 255)
262, (242, 242, 242, 255)
263, (230, 230, 230, 255)
264, (244, 244, 244, 255)
265, (196, 196, 196, 255)
266, (72, 72, 74, 255)
267, (72, 71, 73, 255)
268, (73, 72, 74, 255)
269, (74, 73, 75, 233)
270, (71, 71, 74, 117)
271, (0, 0, 0, 1)
272, (0, 0, 0, 0)
273, (0, 0, 0, 0)
274, (0, 0, 0, 0)
275, (0, 0, 0, 0)
276, (0, 0, 0, 0)
277, (0, 0, 0, 0)
278, (0, 0, 0, 0)
279, (0, 0, 0, 0)
280, (242, 242, 242, 100)
281, (246, 246, 246, 211)
282, (241, 241, 241, 244)
283, (243, 243, 243, 255)
284, (242, 242, 242, 255)
